,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2934,50928224,0.52,True,Centrum-West,52.37253,4.88093,Entire home/apt,2,1,1,11,300.0,4,365,True,2,0,5.0,True,150.0,1200.0,0.14,0.2,0.24,4.99,0.005479452054794521,1485.7397260273972
2935,50948870,0.0,True,Centrum-Oost,52.36267,4.90526,Entire home/apt,4,2,2,13,300.0,3,5,True,0,0,,True,75.0,900.0,0.09,0.19,0.25,4.99,0.0,1500.0
2936,50967357,1.0,True,De Baarsjes - Oud-West,52.36377,4.85552,Entire home/apt,4,2,2,10,249.0,3,30,True,0,0,,True,62.25,747.0,0.06,0.1,0.23,4.99,0.01643835616438356,1251.6575342465753
2937,50986632,0.75,True,Slotervaart,52.3587,4.8352,Entire home/apt,4,2,2,6,221.0,3,30,True,1,1,4.0,True,55.25,663.0,0.09,0.17,0.27,4.99,0.00390625,1220.2734375
2938,50987627,0.64,True,De Pijp - Rivierenbuurt,52.35167,4.89144,Entire home/apt,4,2,2,6,200.0,3,20,True,0,0,,True,50.0,600.0,0.11,0.21,0.26,4.99,0.0,1000.0
2939,50996767,1.0,True,De Baarsjes - Oud-West,52.37154,4.85243,Private room,1,1,1,1,81.0,3,365,True,18,0,4.4,True,81.0,243.0,0.05,0.15,0.16,4.99,0.20192307692307693,457.9326923076923
2940,50997803,0.41000000000000003,True,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2,1,6,410.0,3,365,True,24,1,4.27,True,136.67,1230.0,0.08,0.28,0.27,10.99,0.9205479452054794,1589.6575342465753
2941,51011718,0.25999999999999995,True,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1,1,1,130.0,3,1125,True,0,1,5.0,True,65.0,390.0,0.06,0.16,0.17,4.99,0.005479452054794521,650.0
2942,51015371,1.0,True,Westerpark,52.38923,4.88088,Entire home/apt,3,2,2,7,220.0,4,14,True,0,0,5.0,True,73.33,880.0,0.09,0.19,0.3,4.99,0.0,1100.0
2943,51022024,0.5,True,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1,1,1,110.0,5,365,True,0,0,5.0,True,55.0,550.0,0.07,0.19,0.18,4.99,0.0273972602739726,559.7260273972603
2944,51031838,0.99,True,De Baarsjes - Oud-West,52.37179,4.85258,Private room,1,1,1,1,80.0,3,1125,True,8,3,4.6,True,80.0,240.0,0.06,0.1,0.16,4.99,0.8598901098901099,449.03846153846155
2945,51036213,1.0,True,Westerpark,52.39149,4.8756,Entire home/apt,4,2,3,6,154.0,4,10,True,2,0,,True,38.5,616.0,0.07,0.14,0.19,4.99,0.3452054794520548,769.4931506849315
2946,51055965,0.0,True,De Pijp - Rivierenbuurt,52.35113,4.89925,Entire home/apt,4,2,2,15,250.0,7,365,True,0,0,,True,62.5,1750.0,0.08,0.2,0.28,4.99,0.0,1250.0
2947,51061195,0.43,True,Westerpark,52.3752,4.87087,Entire home/apt,4,2,2,12,350.0,3,30,True,0,0,5.0,True,87.5,1050.0,0.1,0.17,0.25,4.99,0.0,1750.0
2948,51062932,0.44999999999999996,True,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1,1,11,220.0,3,360,True,6,1,5.0,True,110.0,660.0,0.08,0.21,0.17,4.99,0.01643835616438356,1100.0
2949,51100945,0.14,True,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1,1,8,215.0,5,11,True,1,0,5.0,True,107.5,1075.0,0.08,0.13,0.27,4.99,0.6465753424657534,1075.13698630137
2950,51116938,1.0,True,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1,1,3,150.0,3,5,True,0,0,5.0,True,75.0,450.0,0.07,0.23,0.17,4.99,0.0,792.6027397260274
2951,51119975,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2,2,11,175.0,3,30,True,0,0,4.67,True,43.75,525.0,0.08,0.24,0.2,4.99,0.0,898.4657534246576
2952,51121596,0.0,True,De Baarsjes - Oud-West,52.35742,4.85573,Entire home/apt,4,2,2,12,180.0,3,365,True,4,0,,True,45.0,540.0,0.06,0.17,0.18,4.99,0.12054794520547946,900.0
2953,51123644,0.55,True,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1,1,8,350.0,3,15,True,0,0,4.75,True,175.0,1050.0,0.13,0.26,0.21,4.99,0.0136986301369863,1750.0
2954,51140438,0.5,True,De Baarsjes - Oud-West,52.36943,4.85127,Entire home/apt,2,1,1,9,99.0,6,10,True,0,1,5.0,True,49.5,594.0,0.05,0.13,0.16,4.99,0.0,495.0
2955,51144055,0.77,True,Centrum-West,52.37941,4.88221,Private room,3,1,3,8,89.0,3,56,True,0,6,4.62,True,29.67,267.0,0.04,0.12,0.15,4.99,0.4054794520547945,445.0
2956,51171051,0.5,True,De Baarsjes - Oud-West,52.36232,4.86093,Entire home/apt,3,2,1,8,200.0,2,30,True,2,1,5.0,True,66.67,400.0,0.09,0.25,0.26,4.99,0.00641025641025641,1000.0
2957,51219225,0.61,True,Centrum-West,52.38336,4.88475,Entire home/apt,2,1,1,7,145.0,7,180,True,19,0,5.0,True,72.5,1015.0,0.04,0.16,0.15,4.99,0.863013698630137,531.027397260274
2958,51223482,0.6699999999999999,True,Centrum-West,52.37057,4.88881,Entire home/apt,4,2,3,12,350.0,3,30,True,0,1,4.93,True,87.5,1050.0,0.1,0.11,0.23,4.99,0.0,1755.4794520547946
2959,51241075,0.49,True,De Baarsjes - Oud-West,52.36926,4.87478,Entire home/apt,4,2,2,11,275.0,3,7,True,5,3,4.83,True,68.75,825.0,0.1,0.12,0.23,4.99,0.07123287671232877,2138.5616438356165
2960,51260710,0.75,True,Centrum-West,52.374653,4.881059,Entire home/apt,6,3,3,28,700.0,3,25,True,0,2,4.53,True,116.67,2100.0,0.08,0.15,0.34,10.99,0.005479452054794521,3500.0
2961,51276445,0.55,True,De Baarsjes - Oud-West,52.36261,4.85446,Entire home/apt,2,1,1,1,100.0,4,365,True,2,2,5.0,True,50.0,400.0,0.06,0.18,0.19,4.99,0.005479452054794521,525.0410958904109
2962,51276785,,True,Oostelijk Havengebied - Indische Buurt,52.37303,4.9485,Entire home/apt,8,4,4,22,600.0,3,30,True,0,0,,True,75.0,1800.0,0.11,0.18,0.23,10.99,0.005479452054794521,3000.0
2963,51278872,0.58,True,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1,1,15,350.0,4,1125,True,4,0,5.0,True,175.0,1400.0,0.08,0.19,0.22,4.99,0.273972602739726,1750.0
2964,51283980,0.62,True,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1,1,4,103.0,4,30,True,0,1,5.0,True,51.5,412.0,0.06,0.11,0.19,4.99,0.2191780821917808,498.3424657534247
2965,51297188,0.6900000000000001,True,De Pijp - Rivierenbuurt,52.34375,4.9068,Entire home/apt,3,2,1,4,60.0,5,365,True,0,0,,True,20.0,300.0,0.07,0.08,0.15,2.99,0.0,368.16438356164383
2966,51314809,1.0,True,Westerpark,52.38534,4.87453,Private room,2,1,1,15,226.0,1,365,True,20,2,4.77,True,113.0,226.0,0.04,0.11,0.25,4.99,0.0,1500.0
2967,51318268,0.53,True,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1,1,12,150.0,5,1125,True,5,1,5.0,True,75.0,750.0,0.08,0.2,0.23,4.99,0.030136986301369864,753.2876712328767
2968,51380625,0.8,True,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2,1,16,330.0,15,30,True,1,0,5.0,True,110.0,4950.0,0.15,0.22,0.22,4.99,0.07945205479452055,1639.86301369863
2969,51382300,0.63,True,Centrum-West,52.38416,4.8868,Entire home/apt,2,1,1,4,135.0,7,1125,True,8,0,5.0,True,67.5,945.0,0.06,0.13,0.14,4.99,0.0273972602739726,517.4794520547945
2970,51383116,0.5800000000000001,True,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2,2,10,226.0,3,1125,True,0,2,4.6,True,56.5,678.0,0.08,0.15,0.24,4.99,0.0,1160.876712328767
2971,51404069,0.44,True,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1,1,4,175.0,4,14,True,2,0,5.0,True,87.5,700.0,0.08,0.14,0.2,4.99,0.43561643835616437,875.0
2972,51416595,0.33,True,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2,2,13,300.0,14,30,True,0,0,5.0,True,75.0,4200.0,0.1,0.17,0.29,4.99,0.1095890410958904,1500.0
2973,51446589,0.17999999999999994,True,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1,1,6,151.0,2,1125,True,0,0,5.0,True,75.5,302.0,0.08,0.2,0.21,4.99,0.0,900.0
2974,51447904,1.0,True,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,2,1,1,98.0,3,1125,True,0,0,5.0,True,32.67,294.0,0.06,0.14,0.15,4.99,0.0,490.28767123287673
2975,51457335,0.5,True,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2,2,18,400.0,3,365,True,3,0,4.65,True,100.0,1200.0,0.12,0.2,0.25,10.99,0.00821917808219178,1995.890410958904
2976,51476794,1.0,True,Westerpark,52.38236,4.86868,Entire home/apt,4,2,2,18,350.0,3,3,True,0,0,4.85,True,87.5,1050.0,0.09,0.16,0.22,4.99,0.0,1750.0
2977,51477304,1.0,True,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1,2,6,124.0,2,30,True,12,1,3.5,True,62.0,248.0,0.07,0.14,0.22,4.99,0.9770491803278688,1108.27868852459
2978,51477345,0.040000000000000036,True,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2,3,10,314.0,5,25,True,0,1,5.0,True,78.5,1570.0,0.14,0.18,0.16,4.99,0.0,1571.2328767123288
2979,51483567,0.78,True,Westerpark,52.3806,4.877605,Entire home/apt,3,2,2,9,150.0,20,30,True,0,0,5.0,True,50.0,3000.0,0.08,0.16,0.17,4.99,0.0,750.0
2980,51501124,0.5,True,Noord-West,52.4064,4.89693,Entire home/apt,3,2,1,1,100.0,19,30,True,1,0,5.0,True,33.33,1900.0,0.05,0.14,0.22,4.99,0.005479452054794521,500.0
2981,51516943,0.46,True,Westerpark,52.39024,4.88452,Entire home/apt,4,2,2,11,267.0,4,25,True,1,0,4.75,True,66.75,1068.0,0.09,0.08,0.22,4.99,0.0547945205479452,1239.7260273972602
2982,51535182,0.68,True,Centrum-West,52.37038,4.87857,Private room,2,1,1,9,197.0,2,120,True,9,9,5.0,True,98.5,394.0,0.09,0.15,0.16,4.99,0.10270270270270271,1112.6486486486488
2983,51546018,1.0,True,Oud-Oost,52.35687,4.90803,Entire home/apt,2,1,1,7,200.0,4,14,True,0,0,5.0,True,100.0,800.0,0.09,0.2,0.28,4.99,0.0,1000.0
2984,51546609,0.71,True,Bos en Lommer,52.37665,4.85712,Entire home/apt,4,2,2,16,330.0,2,14,True,0,0,5.0,True,82.5,660.0,0.14,0.19,0.16,4.99,0.09090909090909091,1650.0
2985,51549763,0.5499999999999999,True,Centrum-Oost,52.36937,4.91548,Entire home/apt,2,1,1,6,175.0,3,30,True,0,0,4.86,True,87.5,525.0,0.07,0.22,0.2,4.99,0.0,918.8082191780821
2986,51558148,0.0,True,De Baarsjes - Oud-West,52.36858,4.86763,Entire home/apt,2,1,1,13,200.0,12,20,True,22,0,,True,100.0,2400.0,0.09,0.18,0.17,4.99,0.9534246575342465,1000.0
2987,51566951,0.71,True,Centrum-West,52.38423,4.88466,Entire home/apt,2,1,1,8,150.0,7,1125,True,1,0,4.67,True,75.0,1050.0,0.08,0.18,0.2,4.99,0.0410958904109589,499.8904109589041
2988,51567924,0.36,True,Oostelijk Havengebied - Indische Buurt,52.363869,4.935694,Entire home/apt,2,1,1,11,200.0,2,9,True,13,0,,True,100.0,400.0,0.07,0.26,0.21,4.99,1.0,916.0
2989,51572428,0.6000000000000001,True,Centrum-West,52.36912,4.88,Private room,2,1,1,2,109.0,2,1125,True,5,1,4.65,True,54.5,218.0,0.06,0.2,0.18,4.99,1.0,715.0
2990,51581410,0.5,True,Gaasperdam - Driemond,52.29158,4.96788,Entire home/apt,2,1,1,7,96.0,7,1125,True,0,0,5.0,True,48.0,672.0,0.07,0.11,0.17,4.99,0.0,469.8082191780822
2991,51602353,0.63,True,Oud-Oost,52.35256,4.91419,Entire home/apt,4,2,2,2,100.0,6,15,True,0,0,5.0,True,25.0,600.0,0.07,0.17,0.22,4.99,0.0027397260273972603,538.6438356164383
2992,51631137,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,3,16,500.0,1,1125,True,2,0,4.5,True,125.0,500.0,0.11,0.22,0.3,10.99,0.8596491228070176,2798.245614035088
2993,51631847,0.8300000000000001,True,De Baarsjes - Oud-West,52.36631,4.85053,Entire home/apt,2,1,1,19,555.0,3,30,True,0,0,,True,277.5,1665.0,0.1,0.33,0.37,10.99,0.0,2775.0
2994,51675569,0.58,True,Centrum-West,52.37019,4.88046,Private room,2,1,1,7,173.0,2,365,True,6,6,4.91,True,86.5,346.0,0.07,0.24,0.2,4.99,0.10270270270270271,989.4324324324324
2995,51679327,0.97,True,De Baarsjes - Oud-West,52.36295,4.87654,Entire home/apt,2,1,1,9,250.0,3,30,True,0,0,4.63,True,125.0,750.0,0.08,0.13,0.32,4.99,0.01643835616438356,1351.3698630136987
2996,51700004,0.9299999999999999,True,Zuid,52.35553,4.86991,Private room,2,1,1,11,216.0,2,365,True,5,2,4.8,True,108.0,432.0,0.07,0.16,0.19,4.99,0.8202247191011236,1194.2134831460673
2997,51701187,0.75,True,Oud-Oost,52.35523,4.92036,Entire home/apt,4,2,2,9,220.0,5,5,True,0,0,5.0,True,55.0,1100.0,0.1,0.24,0.3,4.99,0.2328767123287671,1100.0
2998,51709813,1.0,True,De Baarsjes - Oud-West,52.3717,4.85972,Entire home/apt,4,2,2,11,249.0,3,21,True,0,2,5.0,True,62.25,747.0,0.06,0.09,0.22,4.99,0.0,1245.013698630137
2999,51718773,0.88,True,Oostelijk Havengebied - Indische Buurt,52.363235,4.936599,Entire home/apt,2,1,1,1,170.0,3,1125,True,0,0,5.0,True,85.0,510.0,0.07,0.24,0.19,4.99,0.0,850.0
3000,51740560,0.6,True,De Baarsjes - Oud-West,52.36293,4.86405,Entire home/apt,2,1,1,4,130.0,7,30,True,0,0,5.0,True,65.0,910.0,0.09,0.13,0.18,4.99,0.019178082191780823,650.0
3001,51741714,1.0,True,Slotervaart,52.36952,4.83327,Private room,2,1,1,6,92.0,4,45,True,0,1,4.9,True,46.0,368.0,0.04,0.11,0.15,4.99,0.3095890410958904,471.35616438356163
3002,51748201,0.09000000000000002,True,Oud-Noord,52.38901,4.94464,Entire home/apt,4,2,3,9,246.0,3,20,True,0,0,,True,61.5,738.0,0.05,0.26,0.13,4.99,0.08493150684931507,1335.2739726027398
3003,51760555,0.59,True,De Baarsjes - Oud-West,52.36655,4.86362,Entire home/apt,2,1,1,6,85.0,2,365,True,0,0,5.0,True,42.5,170.0,0.06,0.13,0.16,4.99,0.0,425.0
3004,51790429,1.0,True,De Baarsjes - Oud-West,52.36196,4.86203,Entire home/apt,2,1,1,5,177.0,2,30,True,0,0,4.88,True,88.5,354.0,0.07,0.15,0.19,4.99,0.0,885.0
3005,51809118,0.22999999999999998,True,Centrum-West,52.38694,4.88585,Entire home/apt,3,2,2,3,225.0,4,30,True,0,0,,True,75.0,900.0,0.09,0.34,0.26,4.99,0.4246575342465753,1125.0
3006,51812668,0.5,True,Bos en Lommer,52.38013,4.8511,Entire home/apt,2,1,1,7,145.0,4,365,True,8,0,5.0,True,72.5,580.0,0.05,0.17,0.18,4.99,0.0273972602739726,747.6027397260274
3007,51842355,0.0,True,Zuid,52.34681,4.8606,Entire home/apt,2,1,1,8,110.0,18,30,True,2,0,,True,55.0,1980.0,0.05,0.14,0.18,4.99,0.2,550.0
3008,51914508,1.0,True,Westerpark,52.38929,4.87934,Entire home/apt,2,1,2,9,140.0,3,31,True,0,0,5.0,True,70.0,420.0,0.07,0.07,0.17,4.99,0.0,700.0
3009,51918907,0.0,True,Zuid,52.34857,4.85092,Entire home/apt,2,1,2,9,124.0,4,365,True,0,0,5.0,True,62.0,496.0,0.06,0.15,0.13,4.99,0.0,621.3698630136986
3010,51938910,0.75,True,Oostelijk Havengebied - Indische Buurt,52.36055,4.93504,Entire home/apt,2,1,1,6,100.0,3,14,True,0,0,4.67,True,50.0,300.0,0.07,0.19,0.19,4.99,0.0,500.0
3011,51942332,1.0,True,De Baarsjes - Oud-West,52.37224,4.87155,Entire home/apt,3,2,1,10,225.0,7,365,True,3,0,5.0,True,75.0,1575.0,0.08,0.14,0.26,4.99,0.2821917808219178,1125.0
3012,51953045,1.0,True,Westerpark,52.38343,4.87589,Entire home/apt,4,2,2,17,450.0,5,30,True,0,0,,True,112.5,2250.0,0.07,0.27,0.29,10.99,0.0,2250.0
3013,51961765,1.0,True,De Baarsjes - Oud-West,52.37161,4.85221,Private room,3,1,2,4,90.0,1,365,True,16,2,4.42,True,30.0,90.0,0.06,0.13,0.15,4.99,0.9487179487179487,544.7115384615385
3014,51977144,0.89,True,De Baarsjes - Oud-West,52.36632,4.87435,Entire home/apt,6,3,3,27,780.0,60,90,True,28,0,,True,130.0,46800.0,0.15,0.28,0.33,10.99,0.2410958904109589,3900.0
3015,51977694,0.89,True,De Baarsjes - Oud-West,52.36428,4.87391,Entire home/apt,2,1,1,11,202.0,60,60,True,30,0,4.5,True,101.0,12120.0,0.09,0.23,0.29,4.99,0.2465753424657534,944.1095890410959
3016,51984973,0.56,True,Centrum-Oost,52.36867,4.92468,Private room,2,1,1,8,133.0,3,7,True,0,1,5.0,True,66.5,399.0,0.07,0.23,0.18,4.99,0.42191780821917807,665.0
3017,51993975,0.6,True,De Baarsjes - Oud-West,52.3685,4.85655,Entire home/apt,4,2,2,14,350.0,4,365,True,0,0,5.0,True,87.5,1400.0,0.13,0.17,0.22,4.99,0.0,1692.4657534246576
3018,51999409,0.53,True,Centrum-Oost,52.36764,4.92267,Private room,2,1,2,7,133.0,3,7,True,0,1,5.0,True,66.5,399.0,0.05,0.17,0.21,4.99,0.4547945205479452,665.082191780822
3019,52082799,0.5,True,Westerpark,52.37724,4.87702,Entire home/apt,2,1,1,1,125.0,3,1125,True,0,0,,True,62.5,375.0,0.06,0.12,0.19,4.99,0.0,625.0
3020,52119180,0.8300000000000001,True,Zuid,52.35648112713349,4.881771477825143,Entire home/apt,5,3,3,16,411.0,2,1125,True,5,0,,True,82.2,822.0,0.13,0.19,0.26,10.99,0.32142857142857145,2212.5
3021,52119859,1.0,True,Westerpark,52.372997,4.870519,Entire home/apt,2,1,1,11,200.0,3,3,True,0,1,4.92,True,100.0,600.0,0.1,0.14,0.17,4.99,0.0136986301369863,1000.0
3022,52120325,1.0,True,Centrum-Oost,52.360924,4.898329,Private room,2,1,1,3,32.0,2,1125,True,0,1,4.52,True,16.0,64.0,0.1,0.11,0.13,0.99,0.20192307692307693,714.2788461538462
3023,52124179,0.5,True,Centrum-Oost,52.36944,4.9204,Private room,4,1,3,7,257.0,3,7,True,0,0,5.0,True,64.25,771.0,0.08,0.18,0.23,4.99,0.39452054794520547,1285.0
3024,52137043,0.36,True,De Baarsjes - Oud-West,52.36331,4.86467,Entire home/apt,3,2,1,1,130.0,4,365,True,3,0,4.67,True,43.33,520.0,0.07,0.24,0.18,4.99,0.049315068493150684,774.3287671232877
3025,52141403,0.77,True,Oud-Oost,52.35607,4.91955,Entire home/apt,2,1,1,10,194.0,5,365,True,0,2,5.0,True,97.0,970.0,0.07,0.19,0.19,4.99,0.4383561643835616,999.1917808219179
3026,52182300,0.67,True,Oostelijk Havengebied - Indische Buurt,52.36339,4.93945,Entire home/apt,2,1,1,5,75.0,3,6,True,0,0,5.0,True,37.5,225.0,0.06,0.13,0.15,4.99,0.0,375.0
3027,52200536,0.16,True,Centrum-West,52.38353,4.89178,Entire home/apt,2,1,1,6,160.0,3,1125,True,0,0,5.0,True,80.0,480.0,0.08,0.2,0.21,4.99,0.0,800.0
3028,52231889,1.0,True,Geuzenveld - Slotermeer,52.3756,4.77873,Entire home/apt,4,2,2,10,309.0,1,1125,True,0,2,4.43,True,77.25,309.0,0.1,0.08,0.14,4.99,0.0,2975.0
3029,52277444,1.0,True,Noord-Oost,52.40315,4.9618,Entire home/apt,4,2,2,12,200.0,3,365,True,11,2,5.0,True,50.0,600.0,0.03,0.25,0.21,4.99,0.863013698630137,1000.0
3030,52293145,0.94,True,Centrum-West,52.38251,4.88215,Entire home/apt,2,1,1,2,150.0,4,8,True,0,0,5.0,True,75.0,600.0,0.08,0.19,0.21,4.99,0.0,750.0
3031,52329284,0.67,True,Oud-Oost,52.35266,4.92079,Entire home/apt,2,1,1,7,150.0,4,7,True,0,0,,True,75.0,600.0,0.08,0.17,0.19,4.99,0.0,750.0
3032,52341614,0.0,True,De Pijp - Rivierenbuurt,52.35612,4.89425,Entire home/apt,2,1,1,10,250.0,5,365,True,0,0,5.0,True,125.0,1250.0,0.14,0.21,0.22,4.99,0.03492063492063492,1257.936507936508
3033,52364582,1.0,True,Westerpark,52.38563,4.88134,Entire home/apt,2,1,1,9,80.0,3,1125,True,0,0,4.93,True,40.0,240.0,0.04,0.11,0.14,4.99,0.0,423.5890410958904
3034,52378184,1.0,True,De Baarsjes - Oud-West,52.36690271050863,4.867462649682613,Entire home/apt,2,1,1,11,230.0,4,14,True,0,0,,True,115.0,920.0,0.1,0.15,0.31,4.99,0.07397260273972603,1150.0
3035,52379595,0.7,True,Centrum-Oost,52.36713,4.91524,Private room,2,1,1,4,104.0,3,30,True,2,7,4.96,True,52.0,312.0,0.06,0.13,0.13,4.99,0.1790633608815427,511.198347107438
3036,52393761,0.33,True,De Baarsjes - Oud-West,52.36824,4.86759,Entire home/apt,2,1,1,9,250.0,21,1125,True,0,0,5.0,True,125.0,5250.0,0.07,0.18,0.21,4.99,0.13150684931506848,1250.0
3037,52397920,0.53,True,Oostelijk Havengebied - Indische Buurt,52.36229,4.94239,Entire home/apt,2,1,1,9,200.0,7,7,True,0,0,5.0,True,100.0,1400.0,0.08,0.2,0.22,4.99,0.4246575342465753,1000.0
3038,52434885,0.5900000000000001,True,Centrum-West,52.36625,4.88654,Private room,2,1,2,6,155.0,3,15,True,6,1,5.0,True,77.5,465.0,0.07,0.19,0.18,4.99,0.8301369863013699,775.0
3039,52446842,0.020000000000000018,True,De Pijp - Rivierenbuurt,52.35523,4.89095,Entire home/apt,2,1,1,4,250.0,7,1125,True,0,0,5.0,True,125.0,1750.0,0.08,0.14,0.23,4.99,0.4273972602739726,1250.0
3040,52447622,0.010000000000000009,True,De Pijp - Rivierenbuurt,52.35106,4.89556,Entire home/apt,2,1,2,16,325.0,14,17,True,12,0,,True,162.5,4550.0,0.12,0.22,0.22,4.99,0.25205479452054796,1515.6438356164383
3041,52453800,0.67,True,De Baarsjes - Oud-West,52.37085,4.85099,Entire home/apt,2,1,2,6,150.0,2,30,True,0,0,,True,75.0,300.0,0.07,0.21,0.13,4.99,0.868421052631579,1250.0
3042,52481219,0.34,True,De Pijp - Rivierenbuurt,52.3453,4.89207,Entire home/apt,4,2,2,8,200.0,3,365,True,1,2,4.75,True,50.0,600.0,0.09,0.12,0.15,4.99,0.0410958904109589,1389.7534246575342
3043,52482358,0.8,True,De Baarsjes - Oud-West,52.36781,4.85128,Entire home/apt,2,1,1,8,159.0,4,12,True,5,1,5.0,True,79.5,636.0,0.07,0.17,0.19,4.99,0.0136986301369863,755.3698630136986
3044,52530556,0.0,True,Oud-Noord,52.38134,4.91465,Entire home/apt,3,2,1,10,135.0,5,30,True,4,1,5.0,True,45.0,675.0,0.08,0.2,0.19,4.99,0.5808219178082191,618.082191780822
3045,52531144,0.0,True,Buitenveldert - Zuidas,52.32674,4.87778,Entire home/apt,2,1,1,8,148.0,3,4,True,0,0,,True,74.0,444.0,0.08,0.14,0.19,4.99,0.0,740.0
3046,52541885,0.14,True,Oud-Noord,52.3933,4.90705,Entire home/apt,4,2,5,15,400.0,3,30,True,1,0,,True,100.0,1200.0,0.09,0.11,0.24,10.99,0.6712328767123288,2000.0
3047,52545324,0.54,True,Westerpark,52.39088,4.87775,Entire home/apt,4,2,3,11,149.0,1,100,True,0,1,5.0,True,37.25,149.0,0.05,0.15,0.19,4.99,0.26666666666666666,978.3333333333334
3048,52546590,1.0,True,Noord-Oost,52.39917,4.94407,Entire home/apt,3,2,2,4,145.0,4,365,True,0,0,,True,48.33,580.0,0.07,0.15,0.16,4.99,0.0,725.0
3049,52564798,1.0,True,Centrum-Oost,52.36924,4.92415,Private room,4,1,2,8,134.0,3,365,True,5,4,5.0,True,33.5,402.0,0.05,0.12,0.14,4.99,0.4763231197771588,714.9721448467967
3050,52575047,0.48,True,De Pijp - Rivierenbuurt,52.355644,4.89889,Private room,2,1,1,5,175.0,3,30,True,0,5,4.91,True,87.5,525.0,0.07,0.1,0.22,4.99,0.7123287671232876,875.4657534246576
3051,52576812,0.24,True,Bos en Lommer,52.38412,4.8482,Private room,1,1,1,2,50.0,14,180,True,1,1,4.3100000000000005,True,50.0,700.0,0.04,0.12,0.15,2.99,0.1863013698630137,250.0
3052,52581242,0.75,True,Slotervaart,52.35616,4.82876,Entire home/apt,2,1,1,2,90.0,28,30,True,0,0,5.0,True,45.0,2520.0,0.05,0.1,0.17,4.99,0.0,450.0
3053,52586742,0.5,True,Oud-Oost,52.35952,4.92335,Entire home/apt,2,1,1,15,414.0,5,25,True,4,0,,True,207.0,2070.0,0.11,0.17,0.22,10.99,0.13150684931506848,1510.958904109589
3054,52587724,0.7000000000000001,True,Westerpark,52.38293,4.87179,Entire home/apt,2,1,1,6,149.0,2,7,True,1,3,5.0,True,74.5,298.0,0.07,0.19,0.15,4.99,0.2684931506849315,1047.3972602739725
3055,52588678,1.0,True,Noord-Oost,52.4047,4.96117,Entire home/apt,4,2,2,13,220.0,3,365,True,12,3,4.6,True,55.0,660.0,0.08,0.2,0.21,4.99,0.8301369863013699,1100.0
3056,52598793,0.9299999999999999,True,De Pijp - Rivierenbuurt,52.357578,4.899054,Entire home/apt,2,1,1,9,299.0,7,182,True,16,1,5.0,True,149.5,2093.0,0.04,0.17,0.21,4.99,0.5205479452054794,1587.1780821917807
3057,52630801,0.97,True,Centrum-West,52.37265,4.89006,Private room,2,1,1,8,242.0,1,365,True,20,1,4.92,True,121.0,242.0,0.08,0.17,0.19,4.99,1.0,1360.2
3058,52630965,0.96,True,Centrum-West,52.37451,4.88365,Shared room,4,1,3,19,526.0,2,360,True,12,0,4.6,True,131.5,1052.0,0.06,0.2,0.17,10.99,0.03287671232876712,2149.958904109589
3059,52643853,0.66,True,Zuid,52.3562,4.87525,Entire home/apt,4,2,2,11,299.0,5,1125,True,0,1,4.45,True,74.75,1495.0,0.11,0.26,0.19,4.99,0.0,1583.2739726027398
3060,52645790,0.52,True,De Pijp - Rivierenbuurt,52.35353,4.89913,Entire home/apt,2,1,2,14,307.0,7,12,True,4,0,5.0,True,153.5,2149.0,0.09,0.29,0.23,4.99,0.057534246575342465,1507.876712328767
3061,52662633,0.8,True,Centrum-West,52.38389,4.8937,Entire home/apt,4,2,6,15,260.0,14,23,True,0,0,5.0,True,65.0,3640.0,0.08,0.18,0.18,4.99,0.13424657534246576,1300.0
